code,volume
JP.7624,80500
JP.7625,3900
JP.7628,105300
JP.7630,623500
JP.7634,700
JP.7636,9700
JP.7637,39600
JP.7638,12900
JP.7640,22100
JP.7643,4700
JP.7646,58400
JP.7649,1381600
JP.7670,5200
JP.7673,1700
JP.7674,8300
JP.7677,800
JP.7678,23400
JP.7679,48200
JP.7681,1100
JP.7682,9700
JP.7683,21700
JP.7685,195800
JP.7686,17400
JP.7687,6400
JP.7689,491900
JP.7692,130000
JP.7694,18800
JP.7695,12000
JP.7698,5300
JP.7699,3900
JP.7701,600700
JP.7702,20700
JP.7707,52400
JP.7709,967200
JP.7711,48500
JP.7713,20300
JP.7715,60500
JP.7716,120300
JP.7717,202500
JP.7719,177700
JP.7721,180400
JP.7722,20900
JP.7723,15000
JP.7725,99000
JP.7726,4400
JP.7727,236200
JP.7729,336100
JP.7730,216000
JP.7731,1658400
JP.7733,2321300
JP.7734,149700
JP.7735,1446900
JP.7740,233700
JP.7741,840100
JP.7743,306500
JP.7744,193600
JP.7745,83500
JP.7746,256400
JP.7747,987600
JP.7749,1700
JP.7751,1711500
JP.7752,1085900
JP.7760,44700
JP.7762,818400
JP.7769,19900
JP.7771,311900
JP.7774,99200
JP.7775,14400
JP.7776,97600
JP.7777,3376900
JP.7779,985200
JP.7780,219600
JP.7781,23000
JP.7782,3600
JP.7791,3200
JP.7792,20800
JP.7793,4200
JP.7794,231900
JP.7795,55100
JP.7800,11400
JP.7803,906000
JP.7804,4600
JP.7805,5200
JP.7806,99000
JP.7807,3500
JP.7808,1100
JP.7809,2300
JP.7810,91100
JP.7811,35300
JP.7812,3500
JP.7813,1400
JP.7814,3600
JP.7815,7200
JP.7818,108500
JP.7819,32900
JP.7820,43700
JP.7821,93100
JP.7822,16700
JP.7823,84800
JP.7826,518500
JP.7827,9200
JP.7831,21200
JP.7832,1346800
JP.7833,8000
JP.7836,80600
JP.7837,4500
JP.7839,205400
JP.7840,21000
JP.7841,6500
JP.7844,173100
JP.7846,259400
JP.7847,7500
JP.7849,1200
JP.7850,1500
JP.7851,6900
JP.7856,92200
JP.7857,900
JP.7859,111900
JP.7860,96700
JP.7863,200
JP.7864,111200
JP.7865,4800
JP.7867,577100
JP.7868,308000
JP.7871,8100
JP.7872,8400
JP.7874,54900
JP.7875,16000
JP.7877,4200
JP.7878,4100
JP.7879,2500
JP.7883,21800
JP.7885,8600
JP.7886,200
JP.7887,2600
JP.7888,88600
JP.7893,31700
JP.7896,1600
JP.7897,90300
JP.7898,2400
JP.7901,3400
JP.7902,2700
JP.7906,361200
JP.7908,72500
JP.7911,1392900
JP.7912,772300
JP.7914,136900
JP.7915,155900
JP.7916,800
JP.7917,78100
JP.7918,144800
JP.7919,8700
JP.7921,14900
JP.7927,23700
JP.7928,3100
JP.7931,12500
JP.7932,6800
JP.7936,3225500
JP.7937,8800
JP.7938,2100
JP.7939,600
JP.7942,44700
JP.7943,53100
JP.7944,71500
JP.7946,4700
JP.7947,116200
JP.7949,43600
JP.7951,1230000
JP.7952,19100
JP.7953,14900
JP.7955,39500
JP.7956,423500
JP.7957,9400
JP.7962,13300
JP.7963,5300
JP.7965,57000
JP.7966,1268200
JP.7970,94700
JP.7971,65900
JP.7972,117100
JP.7974,5122200
JP.7975,2500
JP.7976,88200
JP.7979,47100
JP.7980,7500
JP.7981,75000
JP.7983,6300
JP.7984,317600
JP.7985,1600
JP.7986,400
JP.7987,40400
JP.7988,145700
JP.7989,31200
JP.7990,60600
JP.7991,1800
JP.7992,8300
JP.7994,132800
JP.7995,43500
JP.7997,2100
JP.8001,19490500
JP.8002,5014600
JP.8005,192700
JP.8006,1300
JP.8007,205400
JP.8008,71000
JP.8011,115800
JP.8012,553500
JP.8013,6600
JP.8014,20500
JP.8015,1322400
JP.8016,627400
JP.8018,20200
JP.8020,874000
JP.8022,116700
JP.8023,18200
JP.8025,500
JP.8029,8300
JP.8030,5400
JP.8031,4793000
JP.8032,203400
JP.8035,3071000
JP.8037,86500
JP.8039,2000
JP.8040,1700
JP.8041,8200
JP.8043,441500
JP.8045,1400
JP.8046,35300
JP.8050,415000
JP.8051,201800
JP.8052,36600
JP.8053,6362400
JP.8056,265000
JP.8057,156700
JP.8058,7123100
JP.8059,123200
JP.8060,186300
JP.8061,101000
JP.8065,95300
JP.8066,23700
JP.8070,84300
JP.8074,20800
JP.8075,38000
JP.8076,11500
JP.8077,8200
JP.8078,301500
JP.8079,38400
JP.8081,84800
JP.8084,22000
JP.8085,2600
JP.8086,431800
JP.8088,449500
JP.8089,3600
JP.8091,4300
JP.8093,25400
JP.8095,62400
JP.8097,68100
JP.8098,91100
JP.8101,48700
JP.8103,131600
JP.8104,37100
JP.8105,1311800
JP.8107,140400
JP.8111,509300
JP.8113,2738800
JP.8115,1500
JP.8117,280300
JP.8118,1900
JP.8119,1000
JP.8123,1300
JP.8125,75800
JP.8127,14200
JP.8129,194600
JP.8130,86200
JP.8131,85200
JP.8132,5200
JP.8133,104800
JP.8135,7700
JP.8136,8015000
JP.8137,48600
JP.8138,400
JP.8139,12300
JP.8141,50800
JP.8142,89200
JP.8143,175700
JP.8144,500
JP.8147,1200
JP.8150,26800
JP.8151,250300
JP.8152,1200
JP.8153,264400
JP.8154,79800
JP.8157,82800
JP.8158,31100
JP.8159,58300
JP.8160,142900
JP.8163,226200
JP.8165,225700
JP.8166,70200
JP.8167,82500
JP.8173,249100
JP.8174,268600
JP.8179,188300
JP.8181,3400
JP.8185,111500
JP.8194,156600
JP.8198,11600
JP.8200,66700
JP.8202,98500
JP.8203,37900
JP.8207,69100
JP.8214,285300
JP.8217,85900
JP.8218,62300
JP.8219,528800
JP.8225,100
JP.8226,129000
JP.8227,486400
JP.8230,40600
JP.8233,807800
JP.8237,121800
JP.8242,298300
JP.8244,25600
JP.8247,6300
JP.8252,705500
JP.8253,539100
JP.8254,100900
JP.8255,261500
JP.8260,9100
JP.8267,8458500
JP.8273,227400
JP.8275,56400
JP.8276,59900
JP.8278,64800
JP.8281,281600
JP.8282,1632200
JP.8285,28000
JP.8291,198500
JP.8301,0
JP.8303,4485800
JP.8304,839400
JP.8306,31686600
JP.8308,5524600
JP.8309,7107600
JP.8316,9721200
JP.8331,2072200
JP.8334,2045900
JP.8336,220200
JP.8337,123500
JP.8338,1287900
JP.8341,908100
JP.8343,219700
JP.8344,209000
JP.8345,353300
JP.8346,777500
JP.8349,25100
JP.8354,534100
JP.8358,672600
JP.8359,1170900
JP.8360,160000
JP.8361,140700
JP.8362,182100
JP.8364,24500
JP.8365,6400
JP.8366,369100
JP.8367,341900
JP.8368,427400
JP.8370,105200
JP.8377,582500
JP.8381,264000
JP.8383,19200
JP.8386,234800
JP.8387,360400
JP.8388,104200
JP.8392,120300
JP.8393,279100
JP.8395,53400
JP.8399,129300
JP.8410,2695300
JP.8411,7702400
JP.8416,18000
JP.8418,685000
JP.8421,337
JP.8424,140000
JP.8425,541700
JP.8439,320900
JP.8473,2398800
JP.8508,1456900
JP.8511,291100
JP.8518,29400
JP.8522,96500
JP.8524,1155400
JP.8537,38000
JP.8541,232100
JP.8542,30700
JP.8544,228400
JP.8550,611800
JP.8551,53500
JP.8558,171300
JP.8562,271000
JP.8563,58400
JP.8566,48400
JP.8570,290200
JP.8572,1228800
JP.8584,78000
JP.8585,391600
JP.8591,2450000
JP.8593,4908500
JP.8595,263100
JP.8596,18700
JP.8600,592700
JP.8601,4966200
JP.8604,6853200
JP.8609,352200
JP.8613,280600
JP.8614,385500
JP.8616,1005800
JP.8617,3500
JP.8622,372400
JP.8624,147800
JP.8628,947900
JP.8630,2103700
JP.8697,2345500
JP.8698,1955600
JP.8699,36200
JP.8700,3200
JP.8704,59000
JP.8705,40300
JP.8706,175000
JP.8707,107400
JP.8708,203500
JP.8713,81000
JP.8714,770000
JP.8715,176700
JP.8725,5519400
JP.8729,68774900
JP.8737,29900
JP.8739,188100
JP.8742,2400
JP.8746,416400
JP.8747,14600
JP.8750,7063400
JP.8766,7270700
JP.8769,38900
JP.8771,140600
JP.8772,9500
JP.8783,526400
JP.8789,751100
JP.8793,11000
JP.8795,696900
JP.8798,817600
JP.8801,8489000
JP.8802,2771100
JP.8803,135900
JP.8804,919200
JP.8818,1027700
JP.8830,2729600
JP.8835,12700
JP.8836,33700
JP.8841,100200
JP.8844,35800
JP.8848,8481800
JP.8850,34200
JP.8860,35700
JP.8864,70300
JP.8869,73400
JP.8871,44100
JP.8876,418700
JP.8877,25100
JP.8881,119000
JP.8887,27000
JP.8891,3200
JP.8892,118200
JP.8894,2202000
JP.8897,640000
JP.8898,1200
JP.8904,16600
JP.8908,16800
JP.8912,35200
JP.8914,68400
JP.8917,28100
JP.8918,252354900
JP.8919,100200
JP.8920,66200
JP.8923,195600
JP.8927,110900
JP.8928,4100
JP.8929,92000
JP.8931,29600
JP.8934,82200
JP.8935,37000
JP.8938,4900
JP.8944,42600
JP.8945,7000
JP.8946,70100
JP.8951,33536
JP.8952,11181
JP.8953,8207
JP.8954,8014
JP.8955,3453
JP.8956,1207
JP.8957,1325
JP.8958,4873
JP.8960,4094
JP.8961,3906
JP.8963,79154
JP.8964,7030
JP.8966,2331
JP.8967,6186
JP.8968,792
JP.8972,7157
JP.8975,7012
JP.8976,1639
JP.8977,1151
JP.8979,2353
JP.8984,16012
JP.8985,26670
JP.8986,5293
JP.8987,1949
JP.8995,83000
JP.8996,10300
JP.8999,18900
JP.9001,881500
JP.9003,953600
JP.9005,1909000
JP.9006,1036700
JP.9007,1282500
JP.9008,2458300
JP.9009,1485300
JP.9010,151900
JP.9012,200
JP.9017,2500
JP.9020,1646200
JP.9021,1147900
JP.9022,1414900
JP.9023,1636600
JP.9024,1076900
JP.9025,68900
JP.9028,5400
JP.9029,4000
JP.9031,541400
JP.9033,10100
JP.9034,4800
JP.9036,1300
JP.9037,79100
JP.9039,201100
JP.9041,1187000
JP.9042,1008400
JP.9044,1203700
JP.9045,255100
JP.9046,16300
JP.9048,2295000
JP.9049,900
JP.9051,3400
JP.9052,56600
JP.9057,1400
JP.9059,6000
JP.9060,200
JP.9063,800
JP.9064,972900
JP.9065,148000
JP.9068,25300
JP.9069,321800
JP.9072,132200
JP.9073,1400
JP.9074,1800
JP.9075,49400
JP.9076,185500
JP.9081,55900
JP.9082,57100
JP.9083,12100
JP.9087,100
JP.9090,958800
JP.9101,2425500
JP.9104,2707900
JP.9107,3261800
JP.9110,102700
JP.9115,38600
JP.9119,141800
JP.9127,4900
JP.9130,159800
JP.9142,1685700
JP.9143,580800
JP.9145,10400
JP.9147,365600
JP.9158,37200
JP.9159,2500
JP.9160,29800
JP.9162,3600
JP.9163,10500
JP.9165,3200
JP.9166,953000
JP.9168,40500
JP.9171,1600
JP.9173,900
JP.9193,4900
JP.9201,1980100
JP.92015,600
JP.9202,1836600
JP.92025,3400
JP.9204,32100
JP.9206,1500
JP.9211,86700
JP.9212,160300
JP.9213,0
JP.9214,0
JP.9215,800
JP.9216,18300
JP.9218,17100
JP.9219,3900
JP.9220,4400
JP.9221,60500
JP.9223,47100
JP.9225,300
JP.9227,218100
JP.9229,73800
JP.9233,8400
JP.9235,13400
JP.9236,14400
JP.9237,9600
JP.9238,2700
JP.9240,12300
JP.9241,200
JP.9242,2500
JP.9244,20300
JP.9245,13800
JP.9246,3900
JP.9247,275600
JP.9248,15500
JP.9249,7100
JP.9250,800
JP.9251,64100
JP.9252,16100
JP.9253,200
JP.9254,600
JP.9256,15300
JP.9257,5000
JP.9258,1500
JP.9259,2600
JP.9262,15700
JP.9264,5700
JP.9265,700
JP.9267,58600
JP.9268,194900
JP.9270,44100
JP.9271,4600
JP.9272,9100
JP.9273,38700
JP.9274,471700
JP.9278,81500
JP.9279,347800
JP.9282,390
JP.9284,1145
JP.9285,254
JP.9286,1779
JP.9301,778100
JP.9302,135900
JP.9303,63400
JP.9304,111400
JP.9305,100300
JP.9306,2400
JP.9307,10800
JP.9308,182000
JP.9310,35300
JP.9311,300
JP.9312,20000
JP.9313,600
JP.9319,89200
JP.9322,24800
JP.9324,94200
JP.9325,10800
JP.9326,4800
JP.9327,12100
JP.9330,7100
JP.9331,300
JP.9332,91900
JP.9336,141400
JP.9337,77200
JP.9339,4100
JP.9340,13900
JP.9341,50800
JP.9342,3400
JP.9343,14200
JP.9344,9700
JP.9345,1700
JP.9346,3300
JP.9347,278600
JP.9348,607000
JP.9351,4600
JP.9353,400
JP.9355,500
JP.9360,1800
JP.9361,0
JP.9362,500
JP.9363,13800
JP.9364,193900
JP.9365,400
JP.9366,30000
JP.9367,5400
JP.9368,17600
JP.9369,27300
JP.9376,10200
JP.9380,20000
JP.9381,9700
JP.9385,9500
JP.9399,3528610
JP.9401,204100
JP.9404,366600
JP.9405,187000
JP.9408,1100
JP.9409,194600
JP.9412,1494900
JP.9413,81300
JP.9414,106700
JP.9416,186000
JP.9417,4300
JP.9418,309800
JP.9419,12900
JP.9421,4500
JP.9423,63900
JP.9424,1579200
JP.9425,263600
JP.9428,1100
JP.9432,153865800
JP.9433,7338700
JP.9434,59041700
JP.94345,3200
JP.94346,5900
JP.9435,80400
JP.9436,146600
JP.9438,17000
JP.9439,7600
JP.9441,2800
JP.9444,8800
JP.9445,1800
JP.9446,7000
JP.9449,170900
JP.9450,28900
JP.9466,8500
JP.9467,83300
JP.9468,193100
JP.9470,495300
JP.9474,110500
JP.9475,1500
JP.9476,2800
JP.9478,6700
JP.9501,32913700
JP.9502,2096800
JP.9503,5861200
JP.9504,1671200
JP.9505,1665000
JP.9506,3563000
JP.9507,1256200
JP.9508,2609500
JP.9509,2723600
JP.9511,280400
JP.9513,470800
JP.9514,190600
JP.9517,317900
JP.9519,1210000
JP.9531,837100
JP.9532,1019400
JP.9533,811500
JP.9534,211200
JP.9535,76600
JP.9536,159600
JP.9537,700
JP.9539,6600
JP.9543,156400
JP.9551,64700
JP.9552,165700
JP.9553,107400
JP.9554,19300
JP.9556,43500
JP.9557,13100
JP.9558,1300
JP.9560,21900
JP.9561,21200
JP.9562,3000
JP.9563,36700
JP.9564,24300
JP.9565,900
JP.9601,27200
JP.9602,2149600
JP.9603,576500
JP.9605,73300
JP.9610,79700
JP.9612,92800
JP.9616,995700
JP.9619,30100
JP.9621,40200
JP.9622,52900
JP.9625,4400
JP.9627,179900
JP.9628,68600
JP.9629,23800
JP.9632,8000
JP.9633,8100
JP.9635,1300
JP.9636,900
JP.9639,10700
JP.9640,8500
JP.9644,210800
JP.9647,1500
JP.9651,51700
JP.9656,6800
JP.9658,103900
JP.9661,7000
JP.9663,46000
JP.9672,42900
JP.9678,110000
JP.9679,600
JP.9682,581100
JP.9684,470200
JP.9685,300
JP.9686,1800
JP.9687,2400
JP.9691,100
JP.9692,111300
JP.9697,1921800
JP.9698,3200
JP.9699,40300
JP.9701,1700
JP.9702,15200
JP.9704,529600
JP.9706,535900
JP.9708,160400
JP.9709,22900
JP.9713,6000
JP.9715,80900
JP.9716,236700
JP.9720,200
JP.9722,353400
JP.9723,1400
JP.9726,53400
JP.9729,22500
JP.9731,1200
JP.9733,14100
JP.9735,826500
JP.9739,16000
JP.9740,31100
JP.9742,34700
JP.9743,312300
JP.9744,361300
JP.9746,48800
JP.9753,9800
JP.9755,41200
JP.9757,203600
JP.9759,560400
JP.9760,46900
JP.9761,2700
JP.9763,16900
JP.9765,11100
JP.9766,259800
JP.9767,7400
JP.9768,5700
JP.9769,20800
JP.9778,300
JP.9780,6600
JP.9782,30100
JP.9788,24600
JP.9790,25300
JP.9791,1500
JP.9793,109400
JP.9795,65100
JP.9799,4800
JP.9812,5200
JP.9816,5800
JP.9818,1400
JP.9820,1300
JP.9823,103900
JP.9824,54500
JP.9827,8500
JP.9828,65200
JP.9830,53700
JP.9831,5466000
JP.9832,952100
JP.9835,2300
JP.9837,31000
JP.9842,162300
JP.9843,4615400
JP.9845,6300
JP.9846,3100
JP.9849,300
JP.9850,42100
JP.9853,3300
JP.9854,64600
JP.9856,27600
JP.9857,600
JP.9861,211200
JP.9867,300
JP.9869,34900
JP.9872,4400
JP.9876,12200
JP.9878,11500
JP.9880,132500
JP.9882,229000
JP.9885,4500
JP.9887,71200
JP.9888,58400
JP.9889,93600
JP.9890,5600
JP.9895,1200
JP.9896,45800
JP.9900,326300
JP.9902,119400
JP.9903,1400
JP.9904,15700
JP.9906,1800
JP.9908,32400
JP.9913,1600
JP.9914,0
JP.9928,88300
JP.9929,9700
JP.9930,11800
JP.9932,18100
JP.9934,135000
JP.9936,226200
JP.9941,37000
JP.9946,45200
JP.9948,62000
JP.9950,5800
JP.9955,1900
JP.9956,102300
JP.9959,5000
JP.9960,105400
JP.9962,1120000
JP.9969,4700
JP.9972,4000
JP.9973,407300
JP.9974,24100
JP.9976,3200
JP.9978,63000
JP.9979,111600
JP.9980,113300
JP.9982,5900
JP.9983,809500
JP.9984,79790100
JP.9986,2900
JP.9987,129600
JP.9989,379500
JP.9990,60300
JP.9991,32100
JP.9993,6900
JP.9994,5000
JP.9996,1000
JP.9997,638100
