code,volume
03317,802100
03318,304000
03319,384000
03320,2078500
03321,540000
03322,0
03323,15784881
03328,8540523
03329,77000
03330,15071862
03332,10000
03336,386000
03337,1552000
03339,4492000
03347,515600
03348,6000
03355,326400
03360,1099000
03363,0
03366,0
03368,12500
03369,12000
03377,11603000
03378,2200
03380,1626000
03382,474000
03383,716000
03388,718650
03389,176000
03390,10000
03393,521000
03395,0
03396,9264922
03398,64000
03399,10000
03600,93000
03601,0
03603,0
03606,859937
03613,1311000
03616,0
03618,1962000
03623,122000
03625,1018320
03626,176000
03628,0
03633,486000
03636,347600
03638,40000
03639,0
03650,482600
03658,0
03660,1800
03661,194500
03662,610000
